AAII_YR_DATA,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,1.5,0.4,0.7,0.4,0.7,1.0,0.4,0.5,0.8
Cash_from_Operations,4.7,4.4,-2.1,8.7,1.5,1.6,-2.3,0.0,-3.3
Diluted_EPS,0.22,-0.017,-0.017,0.186,0.08,0.364,-0.227,0.784,-0.23199999999999998
Goodwill_Intangibles,3.4,4.5,4.6,4.6,3.3,1.4,0.7,0.7,0.7
LT_Debt,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,1.3,-0.1,-0.1,1.1,0.5,2.2,-1.4,5.0,-1.5
Revenue,63.9,74.3,86.5,90.7,77.1,78.9,118.2,108.9,134.0
Shares_Diluted,5.7086,5.5755,5.5693,5.6911,5.8584,6.0828,6.2129,6.3332,6.3723
Total_Assets,43.3,38.4,39.7,38.8,40.0,37.0,35.3,39.0,32.4
Total_Liabilities,14.8,11.8,14.4,14.0,15.0,12.3,11.2,13.2,10.6
