AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.3,4.4,2.1,1.4,2.0,1.3,0.8,2.2,0.6
Cash_from_Operations,18.0,13.8,14.3,13.3,10.2,11.3,8.1,4.4,9.7
Diluted_EPS,2.861,2.098,1.964,1.567,1.118,1.206,1.511,1.319,2.296
Goodwill_Intangibles,14.2,14.5,14.8,15.2,15.7,14.3,14.9,15.5,10.4
LT_Debt,28.8,11.8,11.8,13.2,12.0,10.6,10.6,0.4,0.4
Net_Income,16.2,11.8,11.0,8.7,6.2,6.6,8.2,2.3,3.9
Revenue,44.1,43.4,43.4,40.4,35.5,34.5,34.6,22.9,21.8
Shares_Diluted,5.672,5.612,5.588,5.56,5.548,5.498,5.446,1.765,1.6909999999999998
Total_Assets,1529.2,1293.7,1112.4,1121.6,987.0,935.4,891.2,855.4,587.1
Total_Liabilities,1392.6,1168.9,998.8,1018.1,889.5,841.4,800.6,753.6,514.3
