AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.4,1.5,0.7,0.8,1.1,1.5,0.5,0.0,0.1
Cash_from_Operations,-11.1,-18.1,-0.8,-3.2,-3.0,-1.7,-1.4,-3.4,-5.0
Diluted_EPS,-0.188,-0.231,0.264,-0.067,-0.064,-0.058,-0.072,-0.058,-0.043
Goodwill_Intangibles,4.6,5.3,0.7,0.5,0.6,0.4,0.0,1.4,5.6
LT_Debt,3.2,2.5,2.9,3.8,2.8,0.0,3.6,3.3,2.1
Net_Income,-32.2,-38.4,41.8,-9.2,-7.8,-6.2,-7.0,-4.9,-3.3
Revenue,19.0,31.1,17.8,4.8,5.0,7.2,5.2,6.2,5.8
Shares_Diluted,170.9534,166.6455,158.3028,137.3823,122.9867,106.0132,97.2127,85.3395,75.7706
Total_Assets,47.7,69.8,74.5,9.6,8.8,5.8,3.2,7.1,6.9
Total_Liabilities,30.8,29.0,15.1,15.7,9.8,11.9,7.7,6.5,4.1
