AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,0.0,0.0,0.2,0.4,0.2,0.0,0.0
Cash_from_Operations,-5.1,-3.9,-5.0,-3.1,-3.2,-2.7,-3.2
Diluted_EPS,-1.641,-1.742,-2.103,-3.204,-4.376,-6.96,-9.618
LT_Debt,0.5,0.2,0.3,0.3,0.1,0.5,3.6
Net_Income,-12.5,-9.4,-8.6,-7.9,-5.6,-5.8,-6.5
Revenue,0.1,0.1,0.0,0.6,0.4,0.0,0.0
Shares_Diluted,7.6301,5.4224,4.1058,2.4729,1.2769,0.8263,0.6796
Total_Assets,1.2,1.8,1.6,2.0,1.7,1.4,1.3
Total_Liabilities,9.8,8.6,6.6,5.9,8.6,8.1,6.4
