AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,17.0,26.0,75.0,46.0,44.0,37.0,42.0,84.0,159.0
Cash_from_Operations,636.0,137.0,653.0,709.0,577.0,710.0,628.0,543.0,624.0
Diluted_EPS,1.446,-1.429,2.092,1.924,2.93,2.243,6.774,2.063,1.9909999999999999
Goodwill_Intangibles,1195.0,1293.0,1376.0,2286.0,1934.0,858.0,1226.0,643.0,518.0
LT_Debt,2937.0,3314.0,2673.0,2525.0,1893.0,1606.0,1239.0,1569.0,1269.0
Net_Income,266.0,-260.0,385.0,351.0,540.0,456.0,1222.0,391.0,372.0
Revenue,2907.0,2394.0,4627.0,4337.0,4075.0,3912.0,1803.0,1858.0,1903.0
Shares_Diluted,184.0,182.0,184.0,182.4003,184.3003,203.3003,180.3995,189.4946,186.8131
Total_Assets,4716.0,5039.0,4194.0,4092.0,3010.0,2762.0,3769.0,2818.0,3067.0
Total_Liabilities,6197.0,6896.0,5667.0,5231.0,4318.0,3916.0,3460.0,3543.0,3149.0
