AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,170.1,213.7,126.5,180.4,123.4,117.1,84.4,109.3,126.3
Cash_from_Operations,793.1,937.3,550.3,530.0,144.1,205.6,367.4,323.0,200.4
Diluted_EPS,4.447,4.38,5.173,3.255,4.218,1.613,-0.983,1.347,1.6640000000000001
Goodwill_Intangibles,2190.9,1427.1,1433.0,1269.7,1328.9,1175.6,1187.9,1332.8,1067.7
LT_Debt,1876.2,1157.6,1314.0,1324.2,1280.7,961.4,932.9,1061.2,765.4
Net_Income,328.8,322.8,392.3,259.7,347.2,131.3,-79.1,115.9,141.0
Revenue,7951.8,6321.0,7183.2,6909.4,6607.0,5134.7,4208.3,4611.8,4324.8
Shares_Diluted,73.941,73.715,75.846,79.772,82.325,81.394,80.489,86.196,84.90100000000002
Total_Assets,7121.4,5227.8,4997.0,4440.0,4066.6,3183.1,2927.3,3564.0,2923.2
Total_Liabilities,4581.6,3225.9,3209.8,3050.1,2635.8,2086.6,1987.8,2420.3,1907.1
