AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.4,4.9,7.5,5.9,5.5,4.0,4.0,4.8,2.5,2.8
Cash_from_Operations,124.7,95.1,85.0,87.1,79.4,67.5,50.1,40.8,45.6,50.7
Diluted_EPS,1.635,1.846,1.126,1.384,1.315,1.093,0.954,0.848,0.816,0.71
Goodwill_Intangibles,280.9,158.7,159.6,160.6,138.2,138.8,139.1,111.5,111.9,112.4
LT_Debt,194.3,179.0,118.3,118.2,105.0,104.9,144.8,303.1,243.7,160.2
Net_Income,106.1,93.9,57.0,70.1,62.8,52.1,41.1,32.2,30.9,24.8
Revenue,367.5,257.3,248.8,256.5,213.1,190.2,163.3,127.5,122.5,114.2
Shares_Diluted,64.918,50.87,50.65,50.642,47.766,47.674,43.114,37.993,37.869,34.902
Total_Assets,10783.8,8198.1,7664.3,6711.2,5806.1,5405.6,5093.1,3869.6,3538.3,3317.8
Total_Liabilities,9675.3,7371.0,6900.5,5986.0,5182.4,4822.5,4543.1,3469.0,3158.9,2966.4
