AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,93.1,63.7,72.7,63.8,105.3,79.6,70.0,77.0,42.3
Cash_from_Operations,981.8,876.1,948.7,876.3,708.1,439.3,525.7,523.0,417.1
Diluted_EPS,1.46,1.136,0.862,1.058,0.906,4.01,1.166,0.953,0.905
Goodwill_Intangibles,6319.9,5878.9,6284.9,4916.4,4876.8,4889.3,2971.8,2841.1,2665.4
LT_Debt,4209.6,3578.9,3584.3,2604.9,2610.5,2387.1,2138.0,1549.4,1256.8
Net_Income,397.1,310.7,234.2,285.5,242.2,1025.7,284.5,234.3,218.1
Revenue,3493.8,3386.1,3109.7,2868.8,2815.2,2291.1,1824.2,1851.9,1624.7
Shares_Diluted,271.909,273.479,271.817,269.908,267.492,255.805,244.076,245.914,241.152
Total_Assets,10179.0,9609.3,10234.8,7934.0,7765.0,7480.6,5154.1,4353.3,3899.7
Total_Liabilities,6147.9,5511.4,6229.4,4050.5,4048.8,3948.2,3175.5,2524.0,2257.8
