AAII_YR_DATA,05/29/2022,05/30/2021,05/31/2020,05/26/2019,05/27/2018,05/28/2017,05/29/2016,05/31/2015,05/25/2014
Capital_Expenditures,568.7,530.8,460.8,537.6,622.7,684.4,729.3,712.4,663.5
Cash_from_Operations,3316.1,2983.2,3676.2,2807.0,2841.0,2415.2,2764.2,2542.8,2541.0
Diluted_EPS,4.419,3.779,3.557,2.895,3.638,2.772,2.774,1.974,2.825
Goodwill_Intangibles,21378.4,21213.0,21019.0,21162.6,21510.1,13277.6,13279.8,13551.9,13664.8
LT_Debt,9134.8,9786.9,10929.0,11624.8,12668.7,7642.9,7057.7,7575.3,6423.5
Net_Income,2707.3,2339.8,2181.2,1752.7,2131.0,1657.5,1697.4,1221.3,1824.4
Revenue,18992.8,18127.0,17626.6,16865.2,15740.4,15619.8,16563.1,17630.3,17909.6
Shares_Diluted,612.6,619.1,613.3,605.4,585.7,598.0,611.9,618.8,645.7
Total_Assets,31090.1,31841.9,30806.7,30111.2,30624.0,21812.6,21712.3,21832.0,23145.7
Total_Liabilities,20547.7,22371.5,22748.2,23056.7,24482.9,17484.7,16782.1,16835.3,16610.9
