AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,24.0,27.5,33.9,41.6,46.8,35.1,21.4,14.4,18.7,17.6
Cash_from_Operations,89.2,98.0,57.3,41.8,38.2,39.2,38.6,10.7,21.1,31.0
Diluted_EPS,1.743,1.248,0.029,0.981,-0.124,0.075,0.207,-0.062,-0.255,0.273
Goodwill_Intangibles,37.3,38.9,40.6,41.2,42.3,45.1,50.3,39.9,42.6,40.2
LT_Debt,72.8,74.8,34.2,39.4,32.0,40.8,32.4,30.2,36.1,10.1
Net_Income,91.4,62.1,1.4,48.9,-5.7,3.6,9.8,-2.8,-10.7,11.9
Revenue,499.0,437.8,349.8,322.4,294.7,240.2,255.2,251.5,210.5,229.7
Shares_Diluted,52.427,49.784,49.124,49.907,46.395,48.367,47.504,44.961,41.957,43.4059
Total_Assets,742.0,671.5,631.2,587.0,513.6,451.1,427.7,390.1,389.4,338.7
Total_Liabilities,213.3,226.0,228.9,205.6,181.1,117.3,98.5,94.6,107.5,87.2
