AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020
Capital_Expenditures,1.1,1.5,
Cash_from_Operations,-81.0,-70.4,0.0
Diluted_EPS,-0.493,-0.963,0.0
Goodwill_Intangibles,151.5,16.3,
LT_Debt,0.0,0.0,0.0
Net_Income,-96.3,-72.0,0.0
Revenue,167.8,110.6,
Shares_Diluted,195.575,74.721,38.4575
Total_Assets,560.8,579.7,0.2
Total_Liabilities,196.6,130.2,0.1
