AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016
Capital_Expenditures,14.8,16.6,61.1,47.5,22.8,13.7,17.2
Cash_from_Operations,-198.8,-44.5,-358.6,-248.3,-307.2,247.2,-135.3
Diluted_EPS,-3.285,-3.364,-10.586,-2.819,2.097,-2.517,2.621
Goodwill_Intangibles,45.1,88.3,65.9,106.1,98.3,62.6,67.0
LT_Debt,580.5,551.2,904.3,898.4,920.1,943.0,920.1
Net_Income,-82.1,-117.6,-264.7,-70.5,52.4,-62.9,65.5
Revenue,1639.9,1331.9,1527.3,1801.6,1846.0,1714.8,1904.6
Shares_Diluted,25.0,34.976,24.9999,24.9999,24.9999,24.9999,24.9999
Total_Assets,1698.5,1539.5,1763.1,1859.3,1966.6,1971.9,1978.1
Total_Liabilities,1523.2,1291.8,1841.1,1675.6,1694.8,1768.4,1706.9
