AAII_YR_DATA,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,0.1,0.4,0.9,0.7,1.7,0.5,0.1
Cash_from_Operations,18.7,75.0,83.2,99.0,234.6,118.0,132.5
Diluted_EPS,-3.896,-5.995,-0.363,0.062,0.064,0.734,0.655
LT_Debt,62.9,71.9,125.0,89.8,92.6,218.3,165.3
Net_Income,-419.0,-423.9,-22.6,3.8,3.8,40.3,29.9
Revenue,155.5,270.1,261.3,253.0,274.4,284.2,235.5
Shares_Diluted,107.5326,70.7066,62.1512,60.9431,59.036,54.9688,45.6068
Total_Assets,607.7,1088.9,1410.3,1343.4,1247.9,1149.5,906.0
Total_Liabilities,358.5,567.4,544.6,538.9,507.5,452.2,378.3
