AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,04/30/2016,04/30/2015,04/30/2014
Capital_Expenditures,0.0,0.1,0.0,,,0.0,0.0
Cash_from_Operations,-1.3,-0.8,-0.2,0.0,0.0,0.0,0.0
Diluted_EPS,-0.046,-0.072,-0.033,-0.03,-4.858,-1.148,-0.331
Goodwill_Intangibles,0.2,0.1,0.1,0.0,0.0,0.3,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Net_Income,-5.3,-1.8,-0.6,-0.4,-0.4,-0.1,0.0
Revenue,3.6,3.1,2.7,0.0,0.0,0.0,0.0
Shares_Diluted,115.5274,24.3342,19.444,11.8436,0.0884,0.0884,0.0884
Total_Assets,2.3,0.5,0.5,0.0,0.0,0.3,0.0
Total_Liabilities,8.0,2.8,2.1,0.5,0.4,0.3,0.0
