AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,0.6,0.8,1.8,0.5
Cash_from_Operations,30.3,-2.8,-32.7,-13.4
Diluted_EPS,1.344,-0.478,-0.327,-0.404
Goodwill_Intangibles,1.1,17.6,22.7,0.4
LT_Debt,0.8,22.6,22.0,13.4
Net_Income,38.1,-13.0,-7.3,-8.8
Revenue,28.6,30.2,31.1,21.0
Shares_Diluted,28.3587,27.0899,22.345,21.8479
Total_Assets,76.3,56.1,58.0,38.9
Total_Liabilities,18.6,48.7,48.1,22.6
