AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,1.9,,1.5,1.6,14.4,6.2,4.3,1.9,2.3
Cash_from_Operations,-7.8,-18.6,-14.8,-14.7,-19.9,-15.9,-10.6,-5.3,-7.9
Diluted_EPS,-0.32,-0.083,-0.157,-0.443,-0.56,-0.709,-1.037,-0.576,-1.884
Goodwill_Intangibles,6.4,177.8,13.9,43.0,72.1,56.7,52.5,0.1,0.2
LT_Debt,4.8,10.0,6.6,6.6,18.3,6.6,1.4,0.0,0.0
Net_Income,-188.9,-31.3,-30.1,-46.9,-40.0,-32.7,-26.9,-9.2,-21.9
Revenue,52.0,47.7,6.2,16.5,20.2,35.8,25.3,10.0,7.1
Shares_Diluted,589.6062,376.6253,191.9782,106.0376,71.0289,46.0728,25.9586,16.0138,11.6204
Total_Assets,40.5,271.8,100.3,119.2,120.1,98.2,76.2,9.2,7.7
Total_Liabilities,77.0,129.2,45.6,49.1,26.2,22.3,23.5,3.0,6.2
