AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.5,0.2,0.3,0.4,0.1,0.4,0.0,0.0,0.1,0.5
Cash_from_Operations,-9.2,-9.6,-14.4,-8.4,-6.4,-4.5,-8.1,-7.8,-14.9,-5.6
Diluted_EPS,-5.808,-7.539,-23.732,-241.642,,,,,,
Goodwill_Intangibles,4.4,5.9,1.9,2.9,4.7,6.9,5.9,11.9,16.4,18.2
LT_Debt,0.0,0.0,0.3,0.0,5.9,0.0,2.0,2.1,2.0,2.1
Net_Income,-13.6,-16.4,-17.6,-18.0,-14.9,-10.5,-22.7,-20.9,-19.0,-27.5
Revenue,28.4,33.9,22.9,28.9,38.3,47.8,6.6,0.9,0.6,0.4
Shares_Diluted,2.3346,2.1742,0.7406,0.0747,0.0137,0.0101,,0.0011,,
Total_Assets,51.8,68.1,20.7,23.6,28.8,36.6,19.9,16.6,23.1,29.6
Total_Liabilities,8.1,11.5,10.7,14.4,18.5,20.1,7.3,6.3,6.4,7.2
