AAII_YR_DATA,12/30/2022,12/31/2021,01/01/2021,12/27/2019,12/28/2018,12/29/2017,12/30/2016,01/01/2016,01/02/2015,12/27/2013
Capital_Expenditures,4.7,3.2,1.9,4.6,9.6,6.5,3.2,3.0,3.1,2.1
Cash_from_Operations,58.9,46.4,44.1,42.4,32.4,26.5,32.9,36.2,18.8,25.4
Diluted_EPS,1.277,1.263,0.169,0.717,0.74,0.85,0.66,0.432,0.325,0.272
Goodwill_Intangibles,83.5,85.2,86.5,86.7,87.3,90.6,75.1,78.4,81.4,77.2
LT_Debt,59.7,0.0,0.0,0.0,6.5,19.0,7.0,0.0,18.3,19.0
Net_Income,40.8,41.5,5.5,23.3,23.9,27.4,21.5,13.8,9.7,8.7
Revenue,293.7,278.8,239.5,282.5,285.9,276.6,279.8,260.9,236.7,223.8
Shares_Diluted,31.962,32.883,32.405,32.4526,32.3304,32.1961,32.8154,31.968,29.881,32.1157
Total_Assets,185.0,207.5,192.5,193.7,180.8,185.2,159.3,160.4,149.6,150.3
Total_Liabilities,126.7,63.7,51.7,56.1,57.2,78.0,73.0,58.2,59.8,57.1
