AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10.6,12.2,12.2,10.0,8.1,8.5,11.5,6.1,8.2,6.7
Cash_from_Operations,313.4,325.7,252.6,208.2,145.9,67.8,71.9,41.5,-21.0,-36.3
Diluted_EPS,3.406,2.66,2.165,2.466,1.595,0.355,1.052,-0.474,-0.8390000000000001,-0.985
Goodwill_Intangibles,3.6,3.6,3.6,3.6,3.6,3.6,7.3,3.6,3.6,3.6
LT_Debt,396.1,394.6,393.3,145.8,146.8,143.9,144.4,143.9,0.0,0.0
Net_Income,292.9,231.1,171.6,172.0,107.9,22.1,64.0,-27.8,-48.9,-55.2
Revenue,523.3,485.1,433.3,378.8,275.0,182.7,123.8,55.5,22.2,5.6
Shares_Diluted,85.999,86.885,79.263,69.721,67.652,62.186,60.829,58.6832,58.2814,56.0053
Total_Assets,2516.0,2450.6,2166.7,1364.8,1092.0,894.8,839.9,662.5,463.3,481.2
Total_Liabilities,902.3,884.8,797.1,434.4,390.5,385.8,364.4,259.7,36.3,18.0
