AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,1.1,0.1,0.0
Cash_from_Operations,105.5,120.6,15.0
Diluted_EPS,-0.598,-0.004,-0.181
Goodwill_Intangibles,1.8,0.1,
LT_Debt,1.1,0.8,0.0
Net_Income,-117.5,-0.8,-35.5
Revenue,434.1,260.9,93.8
Shares_Diluted,196.5231,196.5231,196.5231
Total_Assets,313.0,211.6,
Total_Liabilities,474.1,313.5,
