AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.1,
Cash_from_Operations,-0.6,-3.8,-0.9,0.0,0.0,-2.5,-1.5,0.0
Diluted_EPS,-0.489,-0.656,-0.172,0.0,-0.056,-0.766,-0.359,-0.04
Goodwill_Intangibles,0.0,8.2,7.9,,,,,
LT_Debt,0.0,5.5,6.6,0.0,0.0,0.0,0.0,0.0
Net_Income,-19.9,-20.5,-3.1,0.0,-1.0,-11.7,-4.0,-0.1
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,40.7,31.1749,17.9634,17.9607,17.9607,15.3384,11.0689,2.3844
Total_Assets,8.7,16.0,10.1,0.0,0.0,0.0,1.8,0.0
Total_Liabilities,17.5,11.2,10.4,1.0,1.0,0.7,2.1,0.3
