AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,23886.0,20622.0,15441.0,13925.0,11632.0,8129.0,8343.0,5944.0,5485.0
Cash_from_Operations,89035.0,76740.0,60675.0,52185.0,43884.0,39507.0,33325.0,29080.0,32231.0
Diluted_EPS,9.647,8.054,5.764,5.061,2.126,3.254,2.563,1.477,2.628
Goodwill_Intangibles,78822.0,57511.0,50389.0,49776.0,43736.0,45228.0,21605.0,21774.0,27108.0
LT_Debt,60874.0,61824.0,68534.0,72919.0,76367.0,78498.0,41318.0,27808.0,20645.0
Net_Income,72738.0,61271.0,44281.0,39240.0,16571.0,25489.0,20539.0,12193.0,22074.0
Revenue,198270.0,168088.0,143015.0,125843.0,110360.0,96571.0,91154.0,93580.0,86833.0
Shares_Diluted,7540.0,7608.0,7683.0,7753.0,7794.0,7832.0,8013.0,8254.0,8399.0
Total_Assets,364840.0,333779.0,301311.0,286556.0,258848.0,250312.0,193468.0,174472.0,172384.0
Total_Liabilities,198298.0,191791.0,183007.0,184226.0,176130.0,162601.0,121471.0,94389.0,82600.0
