AAII_YR_DATA,12/31/2022,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016,01/02/2016,01/03/2015
Capital_Expenditures,83.8,54.5,47.5,92.4,77.6,65.2,65.2,92.2,88.2
Cash_from_Operations,436.2,357.7,435.4,408.5,362.7,291.9,439.6,381.1,298.2
Diluted_EPS,7.286,4.813,4.64,5.661,5.267,4.744,4.52,3.177,0.684
Goodwill_Intangibles,6248.7,6468.4,2048.5,2068.5,2134.7,2147.6,2164.9,2243.4,1206.3
LT_Debt,1989.7,1913.6,840.4,1136.9,1306.6,1039.9,1310.9,1715.6,624.7
Net_Income,488.9,229.6,189.3,238.9,231.2,213.0,203.4,143.3,31.0
Revenue,5217.9,3810.3,2907.0,3238.0,3645.6,3360.3,3224.5,3509.7,3257.1
Shares_Diluted,67.1,47.7,40.8,42.2,43.9,44.9,45.0,45.1,45.3
Total_Assets,10268.9,10367.4,4589.0,4430.7,4623.8,4388.2,4358.5,4591.7,3357.2
Total_Liabilities,3880.7,3997.4,2044.6,2079.6,2313.3,2062.7,2319.7,2654.4,1422.8
