AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015
Capital_Expenditures,,,,,0.6,1.8,3.8,0.0,
Cash_from_Operations,-67.7,-61.9,-31.9,-4.3,-0.4,-1.2,-1.2,0.0,-0.1
Diluted_EPS,-2.486,-4.59,-2.583,-1.067,-5.265,-4.737,-8.653,-3.903,-0.121
Goodwill_Intangibles,31.9,36.2,6.3,7.1,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-76.7,-125.7,-45.8,-7.4,-2.0,-1.5,-2.2,-0.3,-0.1
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,30.8575,27.3785,17.7489,6.9295,0.3794,0.3126,0.2528,0.0804,1.185
Total_Assets,229.6,221.5,110.1,16.2,5.3,6.2,6.8,0.3,0.5
Total_Liabilities,25.8,16.7,7.6,2.6,0.4,0.0,0.1,0.1,0.0
