AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,3.8,6.2,10.8,5.8,5.9
Cash_from_Operations,4.3,-14.1,-15.8,-13.3,-108.2
Diluted_EPS,-7.025,0.747,-6.786,-9.709,-2.818
Goodwill_Intangibles,9.2,22.5,23.1,3.8,4.7
LT_Debt,0.0,0.0,0.0,17.6,4.6
Net_Income,-43.9,4.4,-30.7,-42.4,-12.3
Revenue,32.3,51.5,19.0,109.1,319.0
Shares_Diluted,6.2473,5.9283,4.5207,4.3674,4.3674
Total_Assets,344.2,385.9,144.2,82.6,149.5
Total_Liabilities,25.2,22.1,41.1,64.6,87.9
