AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.8,1.5,2.5,4.0,4.7,1.4,3.1,2.4,1.4,2.3
Cash_from_Operations,240.1,299.4,55.5,-85.4,-49.5,134.1,-50.4,-37.1,-47.5,-49.3
Diluted_EPS,1.438,2.743,0.913,-0.501,-0.559,0.453,-0.805,-0.254,-0.557,-0.74
Goodwill_Intangibles,955.7,,,,,,,0.0,0.0,0.0
LT_Debt,1492.8,787.3,0.0,383.0,34.9,125.1,199.2,28.0,49.9,49.8
Net_Income,202.1,402.7,129.1,-72.2,-80.3,63.0,-103.0,-32.2,-68.4,-83.5
Revenue,660.1,443.3,267.6,196.0,151.9,316.6,146.7,135.1,75.3,54.8
Shares_Diluted,140.608,146.796,141.463,144.329,143.599,139.068,127.964,126.704,122.69,112.8054
Total_Assets,1841.5,1104.4,579.9,565.9,440.2,519.9,261.5,181.8,166.0,101.8
Total_Liabilities,1671.7,907.5,428.9,474.1,191.4,311.6,294.0,138.8,124.6,121.8
