AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,189.6,160.1,120.5,138.8,136.6,146.5,173.2,69.7,68.2,117.0
Cash_from_Operations,74.9,-250.9,302.9,259.1,265.6,222.9,161.5,119.3,115.0,94.3
Diluted_EPS,-0.167,19.917,2.512,1.117,0.931,1.327,-0.018,0.417,0.695,0.613
Goodwill_Intangibles,81.5,89.8,106.8,465.9,512.5,527.5,599.8,134.0,68.3,70.8
LT_Debt,75.8,1.6,1.5,690.1,749.6,757.6,797.2,177.2,201.3,224.3
Net_Income,-8.4,998.8,125.7,56.0,46.6,66.4,-0.9,40.9,33.9,29.6
Revenue,267.4,245.2,220.8,206.9,192.7,612.0,535.3,342.5,326.9,308.9
Shares_Diluted,50.155,50.149,50.024,50.101,50.063,50.026,48.807,98.048,48.72,48.23
Total_Assets,977.7,890.7,2024.4,1898.9,1484.8,1411.9,1484.4,627.2,619.2,597.0
Total_Liabilities,339.7,248.5,1447.3,1426.5,1042.5,1061.6,1188.5,337.2,360.9,362.7
