AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.1,0.0,0.4,0.1,0.0,0.1,0.1,0.1,0.0
Cash_from_Operations,4.0,4.7,4.4,2.9,2.9,2.5,2.8,3.2,1.5,1.4
Diluted_EPS,0.517,0.862,0.557,0.178,0.242,0.617,0.536,0.056,0.02,0.312
Goodwill_Intangibles,54.9,9.0,9.8,11.0,9.8,9.7,5.7,5.2,6.0,5.1
LT_Debt,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.4
Net_Income,1.9,3.3,2.1,0.7,0.8,1.9,1.6,0.1,0.0,0.6
Revenue,23.5,21.9,18.5,16.3,14.2,12.6,12.1,11.6,13.6,8.8
Shares_Diluted,3.74,3.82,3.784,3.861,3.463,3.033,2.9033,2.576,2.1249,2.0165
Total_Assets,66.3,39.3,34.9,32.4,29.0,16.9,12.9,11.2,10.2,9.3
Total_Liabilities,33.1,7.6,6.7,6.3,3.3,3.7,2.3,2.6,4.2,5.1
