AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020
Capital_Expenditures,11.4,5.6,4.2
Cash_from_Operations,-72.6,-37.0,-17.2
Diluted_EPS,-1.863,-2.366,-0.642
Goodwill_Intangibles,314.4,314.0,213.9
LT_Debt,162.0,317.6,212.0
Net_Income,-244.8,-306.9,-83.3
Revenue,113.8,82.9,65.2
Shares_Diluted,131.4165,129.7403,129.7403
Total_Assets,433.2,378.5,280.1
Total_Liabilities,288.5,411.3,272.4
