AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,476.3,999.6,385.8,714.0,560.2,888.9,1975.2,236.9,477.0
Cash_from_Operations,314.9,302.0,288.0,214.6,293.0,226.8,175.8,63.2,41.5
Diluted_EPS,0.04,0.003,0.275,0.63,0.439,0.247,-0.191,0.15,-0.26899999999999996
Goodwill_Intangibles,109.4,8.8,294.2,288.6,93.1,146.3,323.2,111.0,117.6
LT_Debt,3928.3,3597.3,3019.1,2828.2,2421.4,2473.3,2260.7,912.7,888.3
Net_Income,6.1,0.4,42.7,98.1,67.6,27.2,-16.4,10.0,-14.8
Revenue,896.8,805.0,818.2,728.4,728.1,639.6,520.9,253.4,205.6
Shares_Diluted,151.9434,153.169,156.6024,155.6965,153.8828,110.3691,85.9272,66.5094,55.1826
Total_Assets,8990.2,8350.2,7466.6,7070.9,6622.1,6679.0,6254.0,2335.1,2131.3
Total_Liabilities,5248.4,4887.1,4049.8,3527.3,2984.3,3575.7,4588.2,1156.0,1127.8
