AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,8.5,5.0,7.2,11.2,5.5,3.0,7.9
Cash_from_Operations,145.6,171.5,0.9,61.6,77.8,62.0,54.6
Diluted_EPS,3.278,4.598,1.546,2.276,2.192,0.446,0.369
Goodwill_Intangibles,199.3,67.5,44.1,52.2,58.0,48.5,54.2
LT_Debt,204.3,160.3,160.3,9.9,9.6,9.6,9.6
Net_Income,87.7,108.5,36.4,53.9,48.7,9.8,8.1
Revenue,326.6,241.7,228.7,227.1,188.1,152.6,139.2
Shares_Diluted,26.7606,23.6086,23.512,23.6741,22.1944,22.0255,22.0255
Total_Assets,9686.1,7861.3,7628.3,5324.6,4821.6,4154.0,4071.5
Total_Liabilities,8736.1,7131.1,6981.1,4725.4,4271.8,3698.7,3622.8
