AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.7,0.3,0.3,4.7,0.2,0.1,0.0,0.0,
Cash_from_Operations,-7.6,-0.2,-0.1,1.4,3.4,0.8,-0.5,-0.6,0.0
Diluted_EPS,-0.67,-0.707,-0.907,-0.383,0.154,-0.28,-0.346,-0.4320000000000001,-0.004
Goodwill_Intangibles,31.7,11.9,17.5,12.8,3.5,4.0,2.6,2.2,
LT_Debt,0.2,0.1,0.1,4.7,0.4,0.4,0.0,0.0,0.0
Net_Income,-15.1,-9.9,-9.3,-3.6,1.5,-2.0,-2.0,-2.2,0.0
Revenue,45.5,37.3,35.6,34.6,22.9,8.9,4.9,1.7,0.0
Shares_Diluted,22.5007,14.0477,10.2264,9.486,9.4181,7.0392,5.853,5.0235,4.669
Total_Assets,44.6,35.9,27.8,22.7,12.2,7.5,3.6,4.1,0.0
Total_Liabilities,26.8,15.7,19.0,12.7,8.1,5.0,2.3,1.8,0.2
