AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016
Capital_Expenditures,0.1,0.0,,,0.0,0.0,
Cash_from_Operations,-0.7,-0.3,-0.1,0.0,0.0,0.0,0.0
Diluted_EPS,-0.008,-0.003,-0.001,0.0,0.0,0.0,0.0
Goodwill_Intangibles,0.9,0.9,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.8,-0.4,-0.1,0.0,0.0,0.0,0.0
Revenue,,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,105.5155,105.3474,105.3,105.3,105.3,105.3,105.3
Total_Assets,1.0,1.1,0.1,0.0,0.0,0.0,0.0
Total_Liabilities,1.3,0.7,0.1,0.0,0.0,0.0,0.0
