AAII_YR_DATA,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,20.8,47.8,20.0,24.9,18.8,24.8,39.7,53.8,27.3,20.5
Cash_from_Operations,53.0,120.0,30.8,96.2,98.3,111.9,118.1,90.1,126.7,80.8
Diluted_EPS,-1.071,1.005,4.047,1.951,0.185,5.161,6.487,5.633,5.2860000000000005,6.466
Goodwill_Intangibles,211.5,555.7,262.7,266.5,175.1,212.7,201.6,214.1,278.4,328.8
LT_Debt,77.6,71.3,10.8,0.3,0.6,1.0,1.3,0.7,37.5,7.4
Net_Income,-12.8,18.7,50.7,25.1,2.5,70.4,90.4,79.6,74.6,91.3
Revenue,1361.6,1242.4,1098.9,1348.4,1402.1,1413.1,1414.3,1446.8,1695.2,1749.8
Shares_Diluted,11.9743,12.4469,12.5342,12.8484,13.2786,13.6315,13.9393,14.1255,14.1204,14.1135
Total_Assets,2059.8,2160.1,2330.3,2004.9,2034.4,2155.4,2129.6,2088.0,2654.4,2456.1
Total_Liabilities,544.8,586.2,773.6,522.1,471.3,475.2,486.6,488.3,631.3,603.9
