AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,2.9,2.9,10.5,24.2,51.4,39.0,64.0,35.6,28.4
Cash_from_Operations,175.5,166.8,154.5,164.6,159.7,139.7,98.1,100.6,72.4,86.9
Diluted_EPS,4.841,4.697,3.169,3.572,3.156,2.605,2.217,2.175,2.169,2.025
Goodwill_Intangibles,83.9,83.9,83.9,84.0,84.0,83.7,84.1,84.7,85.4,86.3
LT_Debt,84.0,85.9,85.4,84.6,83.4,81.7,80.0,78.1,76.4,74.6
Net_Income,119.5,117.6,80.9,91.4,81.9,67.5,57.4,56.9,57.3,54.2
Revenue,293.8,254.8,263.0,282.9,257.3,212.4,191.8,184.7,178.6,179.6
Shares_Diluted,24.6873,25.0381,25.5272,25.6001,25.9376,25.9258,25.8794,26.1734,26.4348,26.7798
Total_Assets,8339.4,8096.3,7316.4,6622.8,6293.7,5887.3,5486.3,5187.9,4830.0,4722.8
Total_Liabilities,7475.3,7180.0,6429.6,5794.5,5531.7,5168.7,4813.6,4543.9,4215.5,4137.4
