AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.4,1.3,2.5,3.9,5.1,3.4,1.7,1.5,1.1
Cash_from_Operations,-53.2,-20.2,-16.1,-3.8,0.3,11.0,0.6,6.3,-3.2
Diluted_EPS,-3.021,-1.923,-0.96,-1.504,-0.212,0.113,-0.057,-0.236,0.023
Goodwill_Intangibles,576.1,74.3,74.3,21.9,23.1,22.0,21.9,21.7,21.9
LT_Debt,305.8,105.8,62.4,0.0,0.2,0.4,0.6,2.6,0.9
Net_Income,-75.8,-36.6,-15.6,-24.1,-3.2,1.8,-0.9,-3.7,0.4
Revenue,282.9,213.8,187.2,201.2,232.6,229.7,229.0,217.9,241.4
Shares_Diluted,25.088,19.014,16.223,16.041,15.949,15.738,15.562,15.501,15.273
Total_Assets,888.1,343.7,189.6,94.7,114.6,124.5,116.3,137.3,117.5
Total_Liabilities,383.8,155.3,116.8,48.7,45.6,54.9,48.2,67.8,44.8
