AAII_YR_DATA,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016
Capital_Expenditures,0.3,0.2,0.1,0.0,0.2
Cash_from_Operations,-1.1,-7.1,-0.3,0.8,0.4
Diluted_EPS,-0.352,-0.228,0.04,0.08,0.038
Goodwill_Intangibles,2.8,0.0,,,
LT_Debt,1.2,1.2,1.2,0.0,0.0
Net_Income,-4.0,-2.5,0.5,1.0,0.5
Revenue,2.2,3.2,4.1,6.6,14.5
Shares_Diluted,11.5076,10.793,12.0,12.0,12.0
Total_Assets,12.0,14.4,11.1,1.8,
Total_Liabilities,3.5,1.9,3.3,0.5,
