AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,11.6,9.9,0.5,0.5,2.4
Cash_from_Operations,114.2,56.1,42.3,40.0,42.0
Diluted_EPS,-1.722,-0.839,-0.034,0.27,0.261
Goodwill_Intangibles,202.8,298.1,28.7,37.4,
LT_Debt,526.0,616.8,37.1,70.1,0.0
Net_Income,-97.5,-47.5,-1.9,15.3,14.8
Revenue,207.4,79.5,53.5,53.5,54.7
Shares_Diluted,56.632,56.6257,56.5257,56.5257,56.5257
Total_Assets,1571.1,1759.5,546.4,592.2,
Total_Liabilities,596.6,672.6,49.3,84.2,
