AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,0.8,0.3,0.4
Cash_from_Operations,-33.1,3.7,-5.8
Diluted_EPS,-0.705,-0.146,-0.187
Goodwill_Intangibles,31.8,4.1,4.4
LT_Debt,0.8,1.2,7.5
Net_Income,-45.9,-10.1,-12.9
Revenue,96.9,63.8,57.9
Shares_Diluted,65.0926,69.0424,69.0424
Total_Assets,89.9,22.0,15.5
Total_Liabilities,27.8,36.0,19.4
