AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,1651.0,1726.0,1113.0,598.0,816.0,556.0,606.0,527.9
Cash_from_Operations,301.0,1760.0,1432.0,1548.0,1566.0,1478.0,193.0,1006.7
Diluted_EPS,2.247,2.648,1.758,1.664,1.289,1.048,0.815,0.996
Goodwill_Intangibles,5652.0,6066.0,6367.0,6421.0,6663.0,7395.0,7029.0,2372.0
LT_Debt,7540.0,7722.0,7783.0,6337.0,6510.0,6518.0,7310.0,4974.0
Net_Income,719.0,878.0,585.0,566.0,454.0,374.0,263.0,280.9
Revenue,15349.0,13811.0,11781.0,11474.0,11635.0,10983.0,9061.0,7997.0
Shares_Diluted,320.008,331.615,332.815,340.121,352.321,356.985,322.884,281.968
Total_Assets,19909.0,19714.0,18252.0,17360.0,16554.0,17169.0,16173.0,9697.0
Total_Liabilities,16448.0,16087.0,14977.0,14411.0,13096.0,13228.0,12738.0,8446.0
