AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,61.4,62.5,34.5,21.2,28.0,65.5,61.1
Cash_from_Operations,468.5,392.3,236.5,215.4,227.5,110.5,354.1
Diluted_EPS,0.21,2.019,3.733,3.102,0.156,0.124,-1.98
Goodwill_Intangibles,649.2,714.9,78.1,79.0,57.3,57.5,60.6
LT_Debt,1368.9,1571.2,190.5,230.9,540.0,667.2,724.2
Net_Income,12.4,134.9,208.1,173.5,8.5,6.7,-105.2
Revenue,4245.4,4583.5,2814.2,2669.9,2660.5,2702.5,2963.3
Shares_Diluted,58.966,66.839,55.754,55.955,54.542,53.844,53.121
Total_Assets,2763.6,2993.3,1751.0,1582.8,1396.9,1420.8,1602.7
Total_Liabilities,2238.5,2480.1,1158.9,1123.8,1110.4,1148.3,1337.8
