AAII_YR_DATA,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,0.7,0.9,0.2,0.0,0.1,0.0,0.0,0.1,0.0
Cash_from_Operations,-32.0,34.3,-29.4,-21.3,3.5,-17.9,-28.1,-19.5,-10.0
Diluted_EPS,-0.367,-0.518,-0.236,-0.967,0.072,-0.606,-1.159,-1.3530000000000002,-1.101
Goodwill_Intangibles,,0.0,0.3,0.3,0.3,0.4,0.4,0.4,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-41.3,-47.2,-16.8,-40.1,2.7,-20.9,-32.7,-27.1,-11.2
Revenue,34.8,27.8,4.9,1.6,23.2,,0.0,0.0,0.0
Shares_Diluted,112.527,91.08,71.139,41.431,36.938,34.4004,28.2044,20.0614,10.1608
Total_Assets,174.1,209.7,82.7,104.7,55.7,47.2,64.8,49.8,36.5
Total_Liabilities,124.6,132.7,34.7,54.2,4.9,5.5,5.0,4.6,1.7
