AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,252.2,395.3,156.9,22.3,17.3
Cash_from_Operations,167.4,176.3,37.8,11.5,18.2
Diluted_EPS,-1.613,1.764,-1.433,-2.593,-2.53
LT_Debt,355.5,288.3,93.2,55.0,0.0
Net_Income,-23.3,26.7,-8.5,-15.2,-14.8
Revenue,302.3,301.9,76.2,34.6,29.5
Shares_Diluted,14.475,46.499,5.945,5.857,5.857
Total_Assets,872.5,817.1,477.0,139.8,0.2
Total_Liabilities,536.9,508.4,225.5,74.6,0.2
