AAII_YR_DATA,03/28/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,22.9,26.8,12.5,23.2,30.7,22.0,51.0
Cash_from_Operations,78.0,116.0,121.1,139.4,146.9,154.4,141.5
Diluted_EPS,-20.858,-3.608,-0.027,2.506,1.958,2.634,2.592
Goodwill_Intangibles,1263.1,2104.1,15.5,15.6,31.7,16.1,16.2
LT_Debt,1621.7,1640.8,492.5,491.1,489.6,34.5,0.0
Net_Income,-827.2,-135.6,-0.9,82.6,68.4,112.3,112.4
Revenue,1697.0,1674.5,856.9,881.2,856.9,865.0,818.6
Shares_Diluted,39.658,37.569,32.345,32.963,34.938,42.643,43.364
Total_Assets,2257.2,3116.5,1076.9,1017.2,933.4,876.0,811.8
Total_Liabilities,2340.0,2394.8,723.9,635.0,621.0,148.6,113.2
