AAII_YR_DATA,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/29/2017,10/30/2016,11/01/2015,11/02/2014,11/03/2013
Capital_Expenditures,109.1,70.8,178.4,92.6,92.0,50.1,104.0,91.1,63.8
Cash_from_Operations,150.8,143.0,68.4,130.6,96.8,122.1,133.2,96.4,99.4
Diluted_EPS,0.894,0.517,0.431,0.562,0.19,0.644,0.625,0.411,0.292
Goodwill_Intangibles,0.8,3.4,7.9,12.4,17.1,39.7,24.6,60.6,34.1
LT_Debt,89.4,55.0,41.9,0.0,57.3,61.9,67.1,131.8,182.2
Net_Income,55.4,33.8,29.8,42.1,13.1,46.2,44.6,26.0,18.0
Revenue,663.8,609.7,550.7,535.3,450.7,483.5,524.2,455.5,422.2
Shares_Diluted,61.999,65.47,69.155,74.821,69.288,76.354,78.383,66.679,61.599
Total_Assets,1294.2,1188.2,1118.7,1110.0,1020.8,988.0,1043.4,1029.2,885.9
Total_Liabilities,470.5,383.2,348.8,350.3,276.2,277.6,396.8,401.1,300.6
