AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,53.5,76.1,31.8,74.9,39.9,187.7,121.3,9.0,224.8,2.7
Cash_from_Operations,20.1,10.8,16.0,23.8,22.4,10.4,9.4,9.4,7.5,5.2
Diluted_EPS,-0.357,-0.513,-0.305,-0.111,-0.219,-0.152,-0.339,-0.075,0.284,0.185
Goodwill_Intangibles,4.9,5.6,6.3,7.0,6.6,8.5,10.6,3.2,3.9,
LT_Debt,1161.6,1131.2,1079.5,997.9,913.6,843.9,754.5,713.4,708.2,187.1
Net_Income,-5.7,-8.2,-5.4,-2.0,-3.9,-2.6,-3.9,-1.4,5.2,3.4
Revenue,129.7,122.7,122.9,116.2,110.0,104.0,93.0,84.6,47.8,41.5
Shares_Diluted,16.063,16.063,17.629,17.814,17.813,17.021,11.423,18.4226,18.4226,18.4226
Total_Assets,1229.6,1233.7,1207.9,1166.2,1101.0,1052.1,905.2,881.1,766.9,210.3
Total_Liabilities,1215.5,1207.1,1168.4,1109.0,1035.8,977.2,867.0,836.8,729.7,210.3
