AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.8,0.5,0.4,0.1,0.0,0.1,0.5,0.7,0.2,0.1
Cash_from_Operations,-2.3,2.6,3.1,2.3,3.0,-1.7,-4.4,2.7,-8.6,-4.4
Diluted_EPS,-0.311,0.082,0.05,-0.004,-0.159,-0.381,-0.546,-0.533,-0.787,-1.848
Goodwill_Intangibles,117.8,119.7,72.8,59.8,60.8,63.4,66.8,70.2,73.5,76.0
LT_Debt,70.6,62.4,14.9,4.5,5.2,6.8,5.1,4.3,0.0,17.4
Net_Income,-6.0,1.7,0.8,-0.1,-2.4,-5.8,-8.0,-7.4,-9.9,-17.8
Revenue,284.0,155.7,98.7,99.0,103.8,138.3,183.8,170.1,174.5,67.5
Shares_Diluted,19.4738,20.735,16.7556,15.347,15.3112,15.2806,14.7379,13.9616,12.5693,9.6319
Total_Assets,181.5,175.7,102.2,80.7,81.6,83.5,108.1,109.0,107.7,100.6
Total_Liabilities,110.4,102.0,34.2,19.0,21.0,21.4,40.8,39.5,32.2,46.7
