AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.0
Cash_from_Operations,0.2,1.7,-0.4,1.3,2.3,1.8,0.1,1.0,0.7
Diluted_EPS,-0.027,0.039,1.51,0.059,-0.108,0.768,0.087,0.049,0.083
Goodwill_Intangibles,4.5,4.1,3.5,4.8,3.0,2.8,3.0,0.9,1.4
LT_Debt,0.8,1.0,1.0,1.2,0.3,0.5,1.1,0.3,0.2
Net_Income,-0.1,0.2,6.8,0.3,-0.5,3.4,0.4,0.2,0.3
Revenue,41.7,41.2,38.5,41.0,34.9,34.1,27.6,21.5,17.4
Shares_Diluted,5.0264,4.5013,4.5008,4.7065,4.489,4.4734,4.3184,3.9428,3.9019999999999997
Total_Assets,18.0,15.9,19.0,11.7,10.4,10.7,8.5,5.1,3.6
Total_Liabilities,8.6,8.6,10.1,7.4,6.2,5.7,6.9,5.0,4.0
