AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,9.0,13.1,7.3,8.1,5.8,6.6,6.2,3.5
Cash_from_Operations,-5.2,-2.6,12.4,15.8,9.9,10.8,19.7,11.4
Diluted_EPS,-0.477,-0.378,-0.438,0.045,-0.077,0.107,0.322,0.137
Goodwill_Intangibles,426.3,451.5,487.1,344.4,348.9,367.7,144.9,31.3
LT_Debt,310.1,311.9,295.8,220.0,221.7,225.1,67.0,0.0
Net_Income,-19.1,-14.7,-16.6,1.7,-2.8,3.6,10.6,3.9
Revenue,313.8,298.8,253.2,276.2,262.8,189.7,180.4,145.9
Shares_Diluted,40.032,38.983,37.861,37.86,36.412,34.163,32.822,28.542
Total_Assets,762.8,793.1,789.4,605.7,571.1,589.7,316.1,181.2
Total_Liabilities,478.5,492.3,460.7,320.0,296.0,312.6,107.2,25.9
