AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.0,0.3,0.0,0.0,0.0,0.2
Cash_from_Operations,-11.2,-14.0,-10.9,-7.2,-4.5,-4.2,-1.0
Diluted_EPS,-1.468,-0.677,-0.877,-1.044,-2.243,-0.616,-0.246
Goodwill_Intangibles,4.9,5.3,2.5,3.4,3.6,4.4,5.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-41.7,-15.2,-13.5,-11.1,-14.6,-5.9,-2.4
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,28.4363,22.4256,15.4393,10.6288,6.5048,9.6311,9.6311
Total_Assets,12.9,8.9,7.5,5.5,6.8,6.7,6.6
Total_Liabilities,15.6,4.3,3.0,3.8,3.5,10.3,3.9
