AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,49.3,36.2,48.0,48.4,43.5,34.7,39.6,35.5,38.0,35.5
Cash_from_Operations,497.9,318.8,806.4,355.7,271.0,366.0,262.4,266.7,246.7,150.1
Diluted_EPS,8.1,7.057,2.399,5.753,4.851,3.811,2.972,2.721,2.515,1.818
Goodwill_Intangibles,1513.1,1479.6,1434.7,1675.4,1479.2,1459.9,1954.4,1788.8,1336.2,1376.3
LT_Debt,231.6,245.4,259.6,294.1,279.8,294.8,408.3,297.6,316.4,335.3
Net_Income,406.1,383.5,132.9,325.1,283.5,227.2,181.9,172.3,168.7,123.8
Revenue,11076.1,9903.6,8797.1,9174.6,8130.6,7687.0,7551.5,6718.7,6425.0,6333.5
Shares_Diluted,50.1363,54.3475,55.4213,56.5193,58.4435,59.619,61.2068,63.3075,67.0625,68.0768
Total_Assets,5524.6,5441.4,5063.8,4830.4,4088.8,3965.9,3852.4,3542.7,3389.0,3465.9
Total_Liabilities,3551.0,3189.1,3011.2,2773.2,2348.3,2292.6,2315.3,2065.9,1973.0,1999.7
