AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,780.5,597.1,324.3,1276.6,660.7,403.7,694.4
Cash_from_Operations,96.8,-174.2,-494.7,2826.7,2073.3,1666.7,980.9
Diluted_EPS,0.014,-0.424,-0.023,0.001,0.002,0.001,0.0
Goodwill_Intangibles,1080.4,1018.9,1046.6,3657.8,3735.1,4289.8,4320.7
LT_Debt,5979.0,5948.7,7803.8,8530.4,8359.1,6602.9,6790.3
Net_Income,1339.2,-4647.5,-4545.9,190.4,309.8,155.3,69.2
Revenue,9362.5,4884.0,3923.7,10070.1,9895.5,9613.9,8988.3
Shares_Diluted,98530.45,10965.78,198296.2,198296.2,198296.2,198296.2,178725.8
Total_Assets,13211.0,13291.5,15650.1,21087.8,20078.7,18798.0,19198.2
Total_Liabilities,13168.7,20348.1,18085.8,17957.0,16718.0,14621.9,15101.5
