AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,26.7,37.0,1.3,15.4,14.8,4.2,2.4,2.4,0.9
Cash_from_Operations,-44.9,-34.3,-18.0,-18.7,-2.9,-2.6,-1.2,-1.0,-0.7
Diluted_EPS,-0.858,-0.928,-0.684,-0.75,-0.535,-0.523,-0.314,-0.321,-0.414
Goodwill_Intangibles,0.2,0.5,0.9,1.5,2.1,0.0,,,
LT_Debt,60.7,3.9,15.3,0.1,2.4,0.0,0.0,0.0,0.0
Net_Income,-47.7,-39.9,-18.0,-17.0,-8.1,-5.0,-2.0,-1.3,-1.2
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,55.6006,42.9712,26.2871,22.724,15.055,9.6089,6.2469,4.0993,2.9051
Total_Assets,150.1,126.3,21.2,17.4,37.7,22.1,8.9,4.3,2.0
Total_Liabilities,77.8,20.7,26.5,10.6,14.0,2.7,0.7,0.2,0.1
