AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.7,2.5,2.4,2.1,1.3,1.4,1.5
Cash_from_Operations,7.6,20.6,15.7,0.4,13.1,8.4,9.3
Diluted_EPS,1.287,0.938,0.867,0.715,0.892,0.301,0.996
Goodwill_Intangibles,24.6,27.7,7.6,7.9,4.9,5.0,
LT_Debt,0.3,0.4,17.3,67.6,45.8,14.8,2.9
Net_Income,13.9,8.4,5.5,4.5,5.6,1.7,5.6
Revenue,64.4,55.4,44.4,38.0,33.5,27.7,25.5
Shares_Diluted,10.7575,8.9217,6.3224,6.2687,6.2733,5.6538,5.6501
Total_Assets,1320.1,1318.0,985.4,983.5,739.3,743.8,572.8
Total_Liabilities,1158.2,1166.0,904.0,904.9,662.7,669.8,507.6
