AAII_YR_DATA,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,13370.6,12693.1,12961.1,13402.9,12074.4,22070.4,9398.3,9023.9,12773.1,13424.5
Cash_from_Operations,16324.5,21734.1,21725.4,21625.4,17372.5,18348.0,21044.3,19349.9,21143.6,24633.0
Diluted_EPS,2.512,2.377,1.792,1.669,1.589,1.624,1.411,1.249,1.047,1.15
Goodwill_Intangibles,24593.6,22850.1,20375.2,19312.8,18153.2,38832.6,21501.5,20204.0,25173.4,25263.6
LT_Debt,51298.7,46014.5,36169.0,18368.6,20919.6,21502.2,23061.0,25481.4,32913.1,31782.2
Net_Income,8758.7,8527.4,6614.8,6175.3,6169.9,6522.8,5776.9,5260.1,4579.7,5286.8
Revenue,94843.3,87769.5,86235.4,85913.8,85772.5,85067.1,82243.1,82287.3,98082.6,98654.3
Shares_Diluted,3486.086,3586.789,3691.993,3699.279,3882.138,3991.826,4093.356,4211.566,4374.72,4599.032999999999
Total_Assets,182730.0,172285.0,165811.0,166162.0,160971.0,155529.0,153427.0,149986.0,183010.0,183173.0
Total_Liabilities,120917.0,112486.0,111208.0,100741.0,94078.3,90096.2,88068.4,87001.2,106262.0,106316.0
