AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,2444.4,1969.5,1935.7,1693.5,1467.6,1137.1,1087.0,963.6,835.3,845.0
Cash_from_Operations,977.6,-1084.3,1038.0,968.8,1124.7,867.1,795.0,811.9,740.0,613.1
Diluted_EPS,5.604,5.123,4.891,4.35,5.427,3.732,3.377,3.086,2.962,2.643
Goodwill_Intangibles,731.3,731.3,731.3,730.7,730.4,730.1,727.0,742.7,742.0,1482.8
LT_Debt,5760.6,4930.2,4531.8,3529.5,2493.7,3067.0,2188.8,2437.5,2456.0,2455.7
Net_Income,773.9,665.1,601.0,511.0,602.5,395.9,349.6,314.5,289.1,242.4
Revenue,4201.7,3407.5,2821.1,2901.8,3115.5,2759.7,2454.6,2927.0,4940.9,3875.5
Shares_Diluted,138.096,129.834,122.872,117.461,111.012,106.1,103.524,101.892,97.608,97.608
Total_Assets,22193.0,19608.7,15359.0,13367.6,11874.4,10749.6,10010.9,9075.1,8594.7,7934.3
Total_Liabilities,12773.9,11701.8,8567.8,7617.4,7104.5,6850.9,6547.8,5880.3,5508.5,5353.9
