AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2445.0,2657.0,2665.0,2675.0,2841.0,3067.0,2894.0,3545.0,2888.0
Cash_from_Operations,2811.0,1423.0,2467.0,1410.0,3808.0,3383.0,3460.0,2713.0,2662.0
Diluted_EPS,2.35,1.987,1.675,1.986,-3.883,-14.5,1.363,0.71,0.9359999999999999
Goodwill_Intangibles,5618.0,5691.0,5698.0,5711.0,5723.0,5738.0,6749.0,6914.0,7006.0
LT_Debt,22248.0,22131.0,19618.0,17751.0,18687.0,18192.0,19099.0,19176.0,15831.0
Net_Income,1283.0,1079.0,908.0,981.0,-1724.0,-6177.0,578.0,299.0,392.0
Revenue,11132.0,10790.0,11035.0,11261.0,10928.0,10700.0,15026.0,15049.0,14892.0
Shares_Diluted,546.0,543.0,542.0,494.0,444.0,426.0,424.0,421.0,419.0
Total_Assets,45432.0,44464.0,42301.0,40063.0,42257.0,43148.0,52094.0,51648.0,50424.0
Total_Liabilities,36757.0,37227.0,35326.0,33249.0,38332.0,36907.0,39673.0,39228.0,37732.0
