AAII_YR_DATA,12/31/2021,12/31/2020
Capital_Expenditures,0.5,0.0
Cash_from_Operations,-5.3,-2.9
Diluted_EPS,-0.129,-0.027
Goodwill_Intangibles,53.5,0.0
LT_Debt,9.9,0.0
Net_Income,-13.2,-2.8
Revenue,32.5,0.0
Shares_Diluted,102.2645,102.2645
Total_Assets,120.3,1.6
Total_Liabilities,55.5,0.9
