AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,251.0,331.0,254.0,206.0,194.0,231.0,172.0,125.0,138.0
Cash_from_Operations,786.0,1276.0,1546.0,992.0,974.0,868.0,778.0,874.0,767.0
Diluted_EPS,3.729,5.577,7.355,6.318,6.255,5.328,4.92,4.368,4.2360000000000015
Goodwill_Intangibles,2442.0,2493.0,2471.0,2503.0,2531.0,1918.0,2670.0,1652.0,1712.0
LT_Debt,2487.0,2499.0,2792.0,2287.0,2284.0,1391.0,1789.0,1796.0,1595.0
Net_Income,462.0,710.0,939.0,820.0,823.0,701.0,648.0,580.0,558.0
Revenue,7107.0,7341.0,6721.0,6214.0,6124.0,5973.0,5761.0,5655.0,5514.0
Shares_Diluted,123.906,127.299,127.671,129.792,131.581,131.566,131.717,132.776,131.74200000000002
Total_Assets,6158.0,6334.0,6213.0,5116.0,5060.0,4573.0,4510.0,4164.0,4258.0
Total_Liabilities,5602.0,5923.0,5305.0,4557.0,4334.0,4031.0,4213.0,4046.0,4104.0
