AAII_YR_DATA,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015
Capital_Expenditures,69.3,48.2,43.1,25.5,13.4,7.8,5.4,5.2
Cash_from_Operations,321.9,202.0,79.3,58.0,17.3,-6.0,-11.9,-3.3
Diluted_EPS,-2.77,-1.932,-0.89,-0.232,-0.626,-0.384,-0.308,-0.111
Goodwill_Intangibles,110.4,91.1,54.1,16.2,,,,
LT_Debt,968.7,913.5,861.6,0.0,0.0,0.0,0.0,0.0
Net_Income,-390.3,-262.0,-115.1,-28.7,-40.0,-45.0,-36.1,-13.0
Revenue,1090.9,673.1,431.3,302.8,190.2,125.7,80.3,53.7
Shares_Diluted,140.895,135.654,129.323,123.566,63.881,117.3315,117.3315,117.3315
Total_Assets,2832.7,2257.6,1833.5,604.2,447.8,182.9,153.5,126.9
Total_Liabilities,2259.4,1728.7,1348.6,295.6,207.5,133.1,86.9,64.5
