AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,1067.7,543.7,368.6,
Cash_from_Operations,420.6,333.0,283.0,
Diluted_EPS,5.771,2.894,-0.7,0.35
Goodwill_Intangibles,32.3,32.3,36.7,
LT_Debt,3641.6,3743.3,4243.0,0.0
Net_Income,903.6,447.1,-104.3,52.2
Revenue,773.7,740.9,719.6,732.7
Shares_Diluted,156.587,154.503,148.9857,149.0543
Total_Assets,6551.9,6440.4,6229.3,
Total_Liabilities,4395.5,4627.3,4922.4,
