AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,5.5,5.7,2.4,3.2,0.8,1.3,1.8,2.1,0.7
Cash_from_Operations,47.5,41.2,4.9,9.0,12.5,14.0,2.9,5.4,6.1
Diluted_EPS,4.138,3.786,2.601,1.875,1.602,1.601,1.553,0.763,1.131
Goodwill_Intangibles,29.9,30.8,31.9,33.1,23.9,11.6,12.2,12.2,0.0
LT_Debt,39.4,39.3,16.8,20.4,23.8,5.4,6.4,7.3,0.0
Net_Income,27.9,25.0,17.1,11.1,8.5,8.3,7.9,2.4,3.5
Revenue,88.9,71.8,63.4,48.8,36.7,32.2,30.3,16.3,15.5
Shares_Diluted,6.7494,6.6132,6.5713,5.9284,5.3111,5.1801,5.0875,3.1051,3.0780000000000003
Total_Assets,2833.4,2395.7,1864.7,1363.9,1070.5,823.3,810.4,718.0,446.7
Total_Liabilities,2699.4,2216.1,1698.2,1218.7,960.3,734.3,728.0,643.1,402.7
