AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1549.9,1565.2,1777.1,2124.6,2198.8,2229.4,2109.3
Cash_from_Operations,9550.0,8618.4,9279.1,8299.3,8632.5,6528.0,7412.4
Diluted_EPS,2.522,4.095,2.521,2.139,2.025,2.113,1.95
Goodwill_Intangibles,36542.9,69467.8,66895.7,32307.8,29512.0,26114.3,24618.6
LT_Debt,27504.0,26909.3,21244.5,13113.7,11362.4,8155.6,8704.4
Net_Income,6624.6,11033.9,7093.3,6105.2,5781.3,6089.9,5702.4
Revenue,61216.8,60041.5,63260.2,62080.1,62738.4,57043.1,58645.9
Shares_Diluted,2626.7,2694.8,2814.0,2853.9,2855.4,2882.6,2924.0
Total_Assets,76322.0,71970.4,73085.7,66456.4,61591.4,56561.4,53600.7
Total_Liabilities,60785.8,58548.2,57257.4,47196.3,43408.8,40484.6,36707.7
