AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,32.4,,0.8,0.0,0.0
Cash_from_Operations,144.5,2135.5,576.2,416.7,202.0
Diluted_EPS,21.143,-3.529,0.2,0.686,-0.063
Goodwill_Intangibles,137.8,4.1,,,
LT_Debt,4932.8,936.0,1.3,0.1,0.0
Net_Income,653.7,-70.2,2.2,7.5,-0.7
Revenue,7189.8,9850.7,694.6,516.8,217.3
Shares_Diluted,30.9196,19.9038,10.878,10.878,10.878
Total_Assets,58754.1,15523.6,1945.4,1251.7,
Total_Liabilities,56796.9,13585.3,1833.0,1163.3,
